date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-04-09,8033,14030426,1037207418,70.1,77.0,68.5,77.0,7.0,9867
2024-04-10,8033,15196037,1190780759,80.0,81.2,75.1,77.2,0.2,12177
2024-04-11,8033,9069227,678337129,77.0,77.0,73.5,73.6,-3.6,7044
2024-04-12,8033,5963858,446389445,74.0,77.4,73.0,75.9,2.3,4699
2024-04-15,8033,18134308,1485597619,77.7,83.4,77.7,83.4,7.5,12225
2024-04-16,8033,16318130,1300365097,83.4,83.8,75.5,81.4,-2.0,11719
2024-04-17,8033,7677812,611103650,79.1,80.7,78.1,79.3,-2.1,6364
2024-04-18,8033,9298575,754493111,78.7,84.0,77.2,80.6,1.3,7183
2024-04-19,8033,8618901,689885240,80.0,83.8,77.1,79.4,-1.2,7065
2024-04-22,8033,7579505,577181438,78.9,80.0,73.3,73.3,-6.1,6609
2024-04-23,8033,3825846,282802970,73.3,76.4,72.1,74.3,1.0,3530
2024-04-24,8033,3512755,266653283,77.1,77.1,74.5,75.9,1.6,4049
2024-04-25,8033,3002243,229120556,75.5,77.4,74.6,76.5,0.6,2518
2024-04-26,8033,3269354,248117619,76.9,77.2,75.3,75.4,-1.1,2618
2024-04-29,8033,3505906,260349577,75.0,75.7,73.2,73.8,-1.6,2926
2024-04-30,8033,1959782,144473175,74.3,75.0,73.2,73.2,-0.6,1886
2024-05-02,8033,2170624,158337694,73.1,74.0,72.1,73.0,-0.2,1777
2024-05-03,8033,3123509,224181884,73.3,73.8,70.5,71.4,-1.6,2557
2024-05-06,8033,4910523,367242420,72.0,75.8,71.1,75.6,4.2,3966
2024-05-07,8033,4780564,365763062,78.8,78.9,74.5,74.5,-1.1,3674
2024-05-08,8033,1815810,134323804,75.1,75.8,73.5,73.7,-0.8,1984
2024-05-09,8033,3222321,244719889,74.7,77.6,74.3,75.8,2.1,2673
2024-05-10,8033,2330648,176389976,75.4,76.8,74.7,76.8,1.0,1892
2024-05-13,8033,2880999,215207269,76.8,76.8,73.8,73.8,-3.0,2492
2024-05-14,8033,10800998,852319962,74.3,80.7,74.2,80.0,6.2,7235
2024-05-15,8033,7767765,612777824,79.7,82.5,77.1,79.4,-0.6,5701
2024-05-16,8033,4909276,383932949,80.0,80.2,77.4,77.4,-2.0,3861
2024-05-17,8033,11666045,940868145,77.7,82.8,77.6,81.5,4.1,9004
2024-05-20,8033,11199833,884839028,82.2,82.4,77.2,77.6,-3.9,7915
2024-05-21,8033,7206925,540905278,77.2,77.7,73.2,74.0,-3.6,5879
2024-05-22,8033,3639818,268923455,74.1,75.0,73.2,73.4,-0.6,2938
2024-05-23,8033,15942753,1264140528,75.7,80.7,75.7,79.7,6.3,10422
2024-05-24,8033,4680217,353977973,75.5,76.4,74.7,75.5,-4.2,4255
2024-05-27,8033,2310455,173491462,75.6,76.0,74.3,75.3,-0.2,1920
2024-05-28,8033,1506523,112922464,75.7,75.7,74.7,74.7,-0.6,1495
2024-05-29,8033,1674176,123748412,75.0,75.0,73.7,73.7,-1.0,1851
2024-05-30,8033,1077706,79689720,73.5,75.1,73.0,73.5,-0.2,1181
2024-05-31,8033,798031,58880923,73.5,74.2,73.5,73.5,0.0,790
2024-06-03,8033,797399,58797188,73.8,74.0,73.5,73.8,0.3,799
2024-06-04,8033,744352,55361189,74.1,74.7,74.1,74.1,0.3,744
2024-06-05,8033,1211107,91078918,75.0,76.0,74.5,76.0,1.9,1204
2024-06-06,8033,1537759,117526382,78.0,78.0,75.5,76.3,0.3,1511
2024-06-07,8033,5436341,398763370,76.0,76.1,72.0,72.6,-3.7,8116
2024-06-11,8033,3927782,278446484,73.2,73.8,68.9,69.0,-3.6,3455
2024-06-12,8033,4170210,281985094,69.0,70.0,66.0,68.0,-1.0,3546
2024-06-13,8033,1803098,121789856,68.0,68.5,66.6,68.0,0.0,2760
2024-06-14,8033,1766070,120024501,68.0,68.9,67.0,67.5,-0.5,1765
2024-06-17,8033,1439575,98805069,68.5,69.6,67.5,68.8,1.3,1631
2024-06-18,8033,1648107,112217673,69.1,69.2,67.5,67.6,-1.2,1565
2024-06-19,8033,1398701,94175806,68.0,68.0,67.0,67.0,-0.6,1293
2024-06-20,8033,4004234,281105159,68.3,71.9,68.1,69.8,2.8,2897
2024-06-21,8033,2717055,186000106,69.8,69.9,67.8,67.8,-2.0,2977
2024-06-24,8033,3294980,230455026,68.8,71.2,68.2,69.2,1.4,2460
2024-06-25,8033,2461221,172096252,69.9,71.0,68.6,70.2,1.0,3087
2024-06-26,8033,1590022,110849582,70.1,70.8,69.2,69.9,-0.3,1664
2024-06-27,8033,4168210,300512542,70.0,73.5,69.3,71.8,1.9,3318
2024-06-28,8033,2198161,158333713,72.0,72.9,71.3,71.6,-0.2,2006
2024-07-01,8033,2609439,182674919,72.3,72.4,69.5,69.5,-2.1,2255
2024-07-02,8033,1641582,113394969,69.6,70.0,68.4,68.4,-1.1,1510
2024-07-03,8033,1073997,73889017,69.0,69.5,68.5,68.6,0.2,888
2024-07-04,8033,1091695,75232493,70.0,70.2,68.6,68.6,0.0,968
2024-07-05,8033,1375343,94252141,69.0,69.3,67.9,68.6,0.0,1156
2024-07-08,8033,4503601,316463765,69.9,72.2,68.6,68.6,0.0,3290
2024-07-09,8033,1433224,97888012,68.9,69.2,67.9,68.0,-0.6,1541
2024-07-10,8033,826715,56681066,68.0,69.2,68.0,68.8,0.8,694
2024-07-11,8033,1413874,97610853,69.0,70.2,68.5,68.5,-0.3,1352
2024-07-12,8033,1188247,81060545,68.3,69.5,68.0,68.0,-0.5,961
2024-07-15,8033,1201592,80733687,68.1,68.1,66.9,67.0,-1.0,1212
2024-07-16,8033,889409,60276331,67.7,68.3,67.3,67.5,0.5,719
2024-07-17,8033,3779592,262770416,69.2,70.7,68.3,68.3,0.8,3194
2024-07-18,8033,8331090,594514597,71.0,74.1,69.3,69.5,1.2,5989
2024-07-19,8033,1561704,106739897,69.2,69.3,68.0,68.0,-1.5,1398
2024-07-22,8033,1695718,115490183,69.5,69.8,67.5,67.5,-0.5,1982
2024-07-23,8033,6401426,453866004,68.1,72.6,68.1,71.0,3.5,5010
2024-07-26,8033,2191000,153250256,69.5,71.5,69.1,69.3,-1.7,3732
2024-07-29,8033,2256716,153052730,69.3,69.8,66.9,66.9,-2.4,2339
2024-07-30,8033,3090159,199965243,66.5,66.8,63.1,65.3,-1.6,2338
2024-07-31,8033,897234,58851170,65.3,66.5,64.6,65.6,0.3,996
2024-08-01,8033,3451045,237399890,66.0,69.9,65.8,69.0,3.4,2246
2024-08-02,8033,1688518,113681412,67.7,68.6,66.5,66.6,-2.4,2026
2024-08-05,8033,6983192,442840004,68.8,69.2,60.2,60.3,-6.3,4916
2024-08-06,8033,3465028,205763523,61.1,61.8,55.0,60.8,0.5,2296
2024-08-07,8033,2415553,153825480,60.8,64.9,60.8,64.5,3.7,1869
2024-08-08,8033,1038933,66025425,64.0,64.4,63.0,63.2,-1.3,1587
2024-08-09,8033,1613973,103214985,64.5,65.4,63.0,63.0,-0.2,1357
2024-08-12,8033,1700295,110934997,65.0,66.3,64.1,65.3,2.3,1395
2024-08-13,8033,3388881,226339115,66.1,68.3,65.2,67.5,2.2,2719
2024-08-14,8033,2438001,163745978,68.1,68.4,65.7,66.2,-1.3,2273
2024-08-15,8033,848757,56537299,66.8,67.1,66.1,66.9,0.7,1020
2024-08-16,8033,1488017,99189256,67.4,67.4,66.2,66.4,-0.5,1384
2024-08-19,8033,1057949,70291461,67.0,67.0,65.8,66.7,0.3,858
2024-08-20,8033,1090608,72313723,66.8,67.0,65.9,66.2,-0.5,1346
2024-08-21,8033,1804226,119161063,66.6,67.2,65.0,65.0,-1.2,1333
2024-08-22,8033,7521675,458460992,60.0,62.2,59.8,60.8,-4.2,5395
2024-08-23,8033,3481766,205962200,60.0,60.0,58.5,59.5,-1.3,2583
2024-08-26,8033,2029158,123071741,60.8,61.4,59.6,60.3,0.8,1677
2024-08-27,8033,1171241,70486035,60.7,60.9,59.5,60.5,0.2,1049
2024-08-28,8033,818196,49406802,60.6,60.9,60.1,60.2,-0.3,701
2024-08-29,8033,871286,52190664,60.7,60.7,59.4,59.7,-0.5,765
2024-08-30,8033,897931,53521602,60.0,60.3,59.2,59.2,-0.5,837
2024-09-02,8033,768828,45507943,59.8,59.8,58.8,58.8,-0.4,725
2024-09-03,8033,1428729,82660573,58.8,59.1,57.0,57.6,-1.2,1253
2024-09-04,8033,1611317,89906235,55.8,56.6,54.6,55.8,-1.8,1358
2024-09-05,8033,769292,43010102,56.6,56.8,55.3,55.3,-0.5,790
2024-09-06,8033,486734,26986726,55.4,55.8,55.1,55.3,0.0,474
2024-09-09,8033,1119488,60973395,54.8,55.2,53.7,55.0,-0.3,788
2024-09-10,8033,1108509,60060990,56.1,56.1,53.3,53.6,-1.4,1036
2024-09-11,8033,645008,34487103,53.2,53.9,53.1,53.2,-0.4,518
2024-09-12,8033,697693,37836443,54.2,54.8,53.8,54.1,0.9,591
2024-09-13,8033,635473,34820874,54.2,55.2,54.2,54.8,0.7,536
2024-09-16,8033,1183529,66379191,56.5,56.8,55.5,55.7,0.9,961
2024-09-18,8033,2999485,173621149,57.2,59.3,56.6,56.6,0.9,2314
2024-09-19,8033,1071633,61480773,57.1,58.4,56.8,57.3,0.7,936
2024-09-20,8033,892783,50890437,57.8,57.9,56.5,56.5,-0.8,816
2024-09-23,8033,7074373,426744809,59.8,61.5,59.0,60.1,3.6,4731
2024-09-24,8033,8231561,510403904,61.3,63.4,60.7,61.0,0.9,5548
2024-09-25,8033,2627773,158776624,61.1,61.2,59.8,60.9,-0.1,2053
2024-09-26,8033,1302748,78569322,61.0,61.2,59.9,59.9,-1.0,1057
2024-09-27,8033,952670,57031356,59.9,60.5,59.6,59.6,-0.3,874
2024-09-30,8033,1881938,113189472,59.6,62.0,58.9,60.0,0.4,1308
2024-10-01,8033,836603,49662656,60.4,60.4,59.0,59.3,-0.7,750
2024-10-04,8033,731635,43095986,59.8,60.0,58.4,58.4,-0.9,702
2024-10-07,8033,553979,32681699,58.6,59.4,58.6,59.4,1.0,507
2024-10-08,8033,938723,55886414,59.8,60.3,58.9,59.6,0.2,993
2024-10-09,8033,1739575,104815080,60.0,61.2,59.4,60.3,0.7,1526
2024-10-11,8033,1665762,97581960,59.5,59.5,57.6,58.0,-2.3,1679
2024-10-14,8033,4860635,296498155,60.8,62.9,59.5,59.5,1.5,3659
2024-10-15,8033,1483042,87048469,59.0,59.3,58.4,58.4,-1.1,1279
2024-10-16,8033,611232,35780295,58.2,59.0,58.2,58.2,-0.2,553
2024-10-17,8033,510178,29794112,58.4,58.7,58.2,58.2,0.0,474
2024-10-18,8033,1048191,60323060,58.3,58.4,57.2,57.2,-1.0,934
2024-10-21,8033,511871,29327705,57.3,57.6,56.8,57.5,0.3,481
2024-10-22,8033,1375124,80585952,58.2,59.3,58.0,58.4,0.9,1051
2024-10-23,8033,648464,37941726,58.6,58.9,58.2,58.7,0.3,541
2024-10-24,8033,845201,49006797,58.9,59.1,57.4,57.4,-1.3,738
2024-10-25,8033,749838,42973587,58.0,58.2,56.9,57.9,0.5,627
2024-10-28,8033,586440,33651231,58.3,58.3,56.9,56.9,-1.0,576
2024-10-29,8033,497698,28189153,57.4,57.6,56.2,56.2,-0.7,497
2024-10-30,8033,527022,29464715,56.5,56.5,55.5,55.5,-0.7,525
2024-11-01,8033,358595,19917897,55.1,56.0,55.0,55.9,0.4,378
2024-11-04,8033,442728,24916840,56.9,57.0,55.9,55.9,0.0,411
2024-11-05,8033,385470,21675886,55.9,56.9,55.9,56.1,0.2,368
2024-11-06,8033,3403813,199762387,56.9,60.1,56.3,59.6,3.5,2475
2024-11-07,8033,5417280,333539451,64.9,64.9,60.1,60.1,0.5,3900
2024-11-08,8033,2005508,117850181,60.2,60.3,58.0,58.0,-2.1,1561
2024-11-11,8033,1155976,68090398,58.5,59.3,57.7,59.2,1.2,950
2024-11-12,8033,662149,38241048,58.8,58.8,57.3,57.3,-1.9,749
2024-11-13,8033,674421,38288662,56.7,58.0,56.2,56.6,-0.7,623
2024-11-14,8033,720139,40308072,56.6,56.7,55.3,55.3,-1.3,695
2024-11-15,8033,450209,24944248,55.1,55.9,55.1,55.3,0.0,484
2024-11-18,8033,436786,23954401,55.3,55.3,54.6,54.6,-0.7,448
2024-11-19,8033,424355,23271134,54.8,55.1,54.5,55.0,0.4,391
2024-11-20,8033,670570,36573304,55.2,55.2,54.1,54.2,-0.8,566
2024-11-21,8033,473202,25716273,54.2,54.8,53.8,54.2,0.0,418
2024-11-22,8033,402151,21953287,54.5,55.1,54.4,54.6,0.4,405
2024-11-25,8033,1304123,73184478,54.5,57.7,54.5,56.2,1.6,949
2024-11-26,8033,9292504,558408309,58.1,61.8,57.5,59.5,3.3,6874
2024-11-27,8033,5377076,319566986,60.4,61.2,57.4,57.7,-1.8,3863
2024-11-28,8033,1908511,107223683,57.8,57.8,55.5,55.5,-2.2,1769
2024-11-29,8033,2206691,125608394,55.5,58.3,54.8,57.0,1.5,1698
2024-12-02,8033,5242977,314425197,57.7,61.6,57.7,59.6,2.6,4169
2024-12-03,8033,2295458,136386380,60.0,60.6,58.7,59.3,-0.3,2080
2024-12-04,8033,1084240,63744419,59.3,59.4,58.3,58.7,-0.6,902
2024-12-05,8033,1503266,87922823,58.7,59.5,57.6,57.7,-1.0,1215
2024-12-06,8033,812057,47013363,57.5,58.7,57.3,58.1,0.4,726
2024-12-09,8033,1166001,66654583,58.3,58.3,56.6,57.0,-1.1,1050
2024-12-10,8033,1398060,79074996,56.4,57.8,55.6,56.7,-0.3,1055
2024-12-11,8033,7099766,421411054,58.5,61.0,57.5,57.7,1.0,5158
2024-12-12,8033,1206848,69942347,58.0,59.0,57.4,57.5,-0.2,1019
2024-12-13,8033,794443,45380710,57.3,57.9,56.7,56.8,-0.7,1133
2024-12-16,8033,797410,45570850,56.8,58.0,56.5,56.8,0.0,1073
2024-12-17,8033,3519716,208273626,57.4,60.3,57.1,59.7,2.9,2700
2024-12-18,8033,3960158,237847422,60.0,60.8,59.0,59.7,0.0,3027
2024-12-19,8033,1467113,86691217,58.6,59.7,58.4,59.0,-0.7,1416
2024-12-20,8033,1726346,101842272,59.1,60.2,58.0,58.0,-1.0,2592
2024-12-23,8033,1579608,93454848,58.2,59.9,58.0,59.4,1.4,1242
2024-12-24,8033,8362747,514937297,59.5,62.8,59.5,61.1,1.7,6092
2024-12-25,8033,3668549,225138784,61.6,62.5,60.5,60.9,-0.2,2513
2024-12-26,8033,1910778,115977120,61.0,61.6,60.1,60.3,-0.6,2016
2024-12-27,8033,14444918,919887313,60.5,65.6,60.5,63.3,3.0,9915
2024-12-30,8033,9727706,666859719,65.0,69.6,65.0,69.6,6.3,5605
2024-12-31,8033,67919193,4940582005,74.8,75.4,69.9,69.9,0.3,40105
2025-01-02,8033,20252896,1421757271,70.9,72.0,68.4,69.0,-0.9,13628
2025-01-03,8033,18015796,1270181197,69.3,72.7,68.7,68.7,-0.3,12141
2025-01-06,8033,3429994,226722175,68.9,69.2,64.9,65.7,-3.0,3406
2025-01-07,8033,1694914,112271209,66.4,67.2,65.7,66.0,0.3,1635
2025-01-08,8033,1508013,99898956,66.3,67.4,65.3,65.6,-0.4,1431
2025-01-09,8033,1792165,115686372,66.5,66.8,63.0,63.5,-2.1,1746
2025-01-10,8033,1391304,86056666,63.5,63.5,61.0,62.5,-1.0,1485
2025-01-13,8033,1272812,80441272,63.6,63.8,62.0,63.5,1.0,1204
2025-01-14,8033,1147873,74128050,63.7,66.1,63.5,66.1,2.6,1151
2025-01-15,8033,908972,60103691,66.5,66.8,65.3,66.0,-0.1,985
2025-01-16,8033,834706,55437349,67.0,67.0,66.1,66.3,0.3,866
2025-01-17,8033,1168745,76196372,66.0,66.0,64.5,65.9,-0.4,1156
2025-01-20,8033,4665681,313507055,66.4,68.4,65.2,67.5,1.6,4840
2025-01-21,8033,11345865,793938213,68.2,72.6,68.0,68.2,0.7,9135
2025-01-22,8033,4543587,313136084,69.5,70.4,68.2,68.6,0.4,3519
2025-02-03,8033,4524013,313491271,67.0,70.5,66.7,69.0,0.4,4478
2025-02-04,8033,1861663,127495907,68.5,69.5,68.0,68.2,-0.8,2252
2025-02-05,8033,2440282,167107747,68.2,69.2,68.1,68.9,0.7,2230
2025-02-06,8033,2173404,147906425,68.4,68.8,67.7,68.0,-0.9,2156
2025-02-07,8033,2553497,170489607,68.2,68.2,66.2,66.2,-1.8,2508
2025-02-10,8033,3320735,211249082,64.9,65.4,62.7,62.9,-3.3,3148
2025-02-11,8033,1365357,86949571,63.2,64.3,63.2,63.3,0.4,1151
2025-02-12,8033,1404632,88582019,64.0,64.0,62.4,62.4,-0.9,1256
2025-02-13,8033,824867,51870957,62.6,63.3,62.5,62.7,0.3,813
2025-02-14,8033,6398943,424018760,62.7,68.6,62.1,68.6,5.9,5049
2025-02-17,8033,12407885,867008424,70.3,72.5,66.7,66.7,-1.9,12271
2025-02-18,8033,2267075,152346211,67.0,67.7,66.8,67.0,0.0,2251
2025-02-19,8033,5615575,386334251,68.1,70.0,67.5,67.7,0.7,6762
2025-02-20,8033,6190049,428736342,69.4,70.9,68.3,68.7,1.0,5854
2025-02-21,8033,1983823,135308570,67.8,69.0,67.8,68.0,-0.7,1791
2025-02-24,8033,2567874,175141689,68.5,69.7,67.6,67.6,-0.4,2136
2025-02-25,8033,1980766,131513142,67.0,67.0,66.1,66.1,-1.5,1702
2025-02-26,8033,1049477,69200244,65.7,66.6,65.6,65.9,-0.2,999
2025-02-27,8033,1588568,103563386,65.7,66.3,64.7,64.7,-1.2,1480
2025-03-03,8033,1106137,71771532,65.0,65.6,64.5,64.5,-0.2,1133
2025-03-04,8033,1442290,92415197,64.3,64.5,63.4,64.2,-0.3,1256
2025-03-05,8033,2696868,177342958,64.6,66.6,64.6,66.4,2.2,2236
2025-03-06,8033,2091844,138174598,66.7,67.1,65.3,66.5,0.1,2167
2025-03-07,8033,1140233,74669417,65.9,66.4,65.1,65.1,-1.4,1334
2025-03-10,8033,8110300,544675538,66.1,68.9,65.6,66.3,1.2,5684
2025-03-11,8033,1740513,112851463,65.0,65.4,64.0,65.3,-1.0,1573
2025-03-12,8033,1362193,88704810,65.5,65.8,64.4,64.6,-0.7,1905
2025-03-13,8033,3542688,233915142,64.7,67.6,63.8,67.0,2.4,3631
2025-03-14,8033,3262213,215759488,67.6,67.9,65.2,65.2,-1.8,2693
2025-03-17,8033,10457483,709832934,65.2,69.0,64.8,67.8,2.6,8166
2025-03-18,8033,5569283,378592087,68.8,68.8,67.1,67.4,-0.4,4913
2025-03-19,8033,31535666,2232912532,67.1,73.0,67.1,71.5,4.1,28651
2025-03-20,8033,13457499,946369097,71.0,71.0,69.5,70.7,-0.8,10556
2025-03-21,8033,23562239,1696479168,71.6,74.5,69.9,70.5,-0.2,16410
2025-03-24,8033,30268683,2206102500,70.5,74.9,70.1,71.9,1.4,20591
2025-03-25,8033,23068681,1665854306,72.5,74.4,70.3,73.3,1.4,16355
2025-03-26,8033,2541432,180421911,73.0,73.0,70.5,70.6,-2.7,3054
2025-03-27,8033,2507142,171376273,70.0,70.0,67.5,67.5,-3.1,2504
2025-03-28,8033,1718337,116540810,67.4,68.9,66.6,68.4,0.9,1756
2025-03-31,8033,2960836,187040794,65.6,66.6,61.6,62.1,-6.3,2643
2025-04-01,8033,2138731,139386989,63.0,67.5,63.0,67.2,5.1,2140
2025-04-02,8033,1204044,79122518,66.8,66.8,65.0,65.5,-1.7,1286
2025-04-07,8033,384376,22678184,59.0,59.0,59.0,59.0,-6.5,664
2025-04-08,8033,3416343,182726132,53.1,55.1,53.1,54.3,-4.7,2820
2025-04-09,8033,2372069,122038374,54.3,55.1,48.9,48.9,-5.4,2338
2025-04-10,8033,783027,42048515,53.7,53.7,53.7,53.7,4.8,642
2025-04-11,8033,1251097,68214179,51.5,55.7,51.5,55.5,1.8,1282
2025-04-14,8033,1382980,79696926,56.0,58.5,56.0,58.5,3.0,1597
2025-04-15,8033,3833664,235697374,61.6,62.5,60.6,61.1,2.6,5398
2025-04-16,8033,7856073,501417236,61.1,65.7,61.1,61.5,0.4,10442
2025-04-17,8033,4920740,302263136,62.3,63.9,59.2,59.2,-2.3,4166
2025-04-18,8033,1902530,114524650,59.6,61.5,59.5,59.6,0.4,4354
2025-04-21,8033,1677479,97106145,59.4,59.6,57.0,57.5,-2.1,5112
2025-04-22,8033,1662533,95434887,57.5,58.4,56.5,56.8,-0.7,2339
2025-04-23,8033,2067530,120371612,57.8,59.2,57.5,57.8,1.0,3173
2025-04-24,8033,1388882,80360022,58.3,58.6,57.0,57.7,-0.1,2408
2025-04-25,8033,6439570,390843937,58.5,62.8,58.2,60.2,2.5,6464
2025-04-28,8033,4003875,245945872,60.2,62.9,59.5,62.5,2.3,3942
2025-04-29,8033,7810013,494520871,64.0,64.3,62.3,63.7,1.2,7210
2025-04-30,8033,2809821,175003133,63.5,63.6,61.6,61.6,-2.1,2379
2025-05-02,8033,4004003,254682574,62.5,65.5,61.9,63.9,2.3,3251
2025-05-05,8033,3596867,225240336,64.6,64.8,61.0,61.7,-2.2,7319
2025-05-06,8033,9903218,634884205,62.3,65.7,62.2,63.5,1.8,7768
2025-05-07,8033,9009943,571573476,63.6,65.3,62.4,63.3,-0.2,5955
2025-05-08,8033,10193428,661363825,63.8,66.0,63.4,64.2,0.9,6845
2025-05-09,8033,7862743,506912326,64.2,66.0,63.5,64.3,0.1,5251
2025-05-12,8033,3362464,213258258,63.5,63.9,63.0,63.8,-0.5,2337
2025-05-13,8033,3723658,238593552,64.1,64.7,63.7,63.7,-0.1,2888
2025-05-14,8033,2671579,170582316,64.3,64.6,63.5,63.5,-0.2,2907
2025-05-15,8033,3929265,252837478,64.0,65.5,63.6,64.1,0.6,3692
2025-05-16,8033,1686046,107734928,64.2,64.5,63.6,63.7,-0.4,1731
2025-05-19,8033,2144021,135320315,64.2,64.6,62.4,62.7,-1.0,1803
2025-05-20,8033,3329577,205832833,63.6,64.1,60.5,60.6,-2.1,2943
2025-05-21,8033,1492660,90397935,60.9,61.2,60.3,60.3,-0.3,1434
2025-05-22,8033,1798131,107253549,61.2,61.2,59.1,59.5,-0.8,1418
2025-05-23,8033,1744034,103245607,60.4,60.4,58.6,58.6,-0.9,1403
2025-05-26,8033,1088610,64136442,58.6,59.4,58.4,58.7,0.1,908
2025-05-27,8033,1413969,82698333,58.6,59.3,58.0,58.4,-0.3,1035
2025-05-28,8033,953602,55663125,58.7,59.1,57.6,57.7,-0.7,824
