date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-04-17,6231,502000,122995000,248.0,248.0,243.0,245.5,2.0,437
2024-04-18,6231,520000,125325000,243.0,245.5,238.0,239.5,-6.0,442
2024-04-19,6231,1571000,356432500,237.0,240.0,220.0,223.0,-16.5,1312
2024-04-22,6231,610000,136837500,224.5,230.5,221.0,221.0,-2.0,515
2024-04-23,6231,285000,64432500,226.0,228.0,224.0,228.0,7.0,256
2024-04-24,6231,443000,103885000,232.5,236.5,232.5,235.0,7.0,406
2024-04-25,6231,283000,65330500,233.0,233.0,228.5,231.0,-4.0,246
2024-04-26,6231,329000,77255000,232.5,238.5,232.5,234.5,3.5,298
2024-04-29,6231,238000,56504000,239.0,239.0,236.0,237.5,3.0,202
2024-04-30,6231,119000,28306000,238.5,239.5,236.0,237.5,0.0,108
2024-05-02,6231,1052000,259617500,249.0,254.0,241.5,242.5,5.0,910
2024-05-03,6231,499000,122647500,247.0,251.5,241.5,242.5,0.0,434
2024-05-06,6231,383000,91853500,246.0,247.5,236.0,237.0,-5.5,320
2024-05-07,6231,198000,47311000,238.0,241.0,237.0,238.0,1.0,183
2024-05-08,6231,177000,42463500,240.0,242.0,238.0,238.5,0.5,156
2024-05-09,6231,315000,74450500,240.0,242.5,233.0,233.5,-5.0,283
2024-05-10,6231,425000,97904500,234.0,236.5,226.5,234.5,1.0,359
2024-05-13,6231,256000,60199000,234.5,239.5,231.0,239.5,5.0,232
2024-05-14,6231,1347000,337762500,239.5,257.0,238.0,255.0,15.5,1146
2024-05-15,6231,686000,175080500,255.0,257.5,252.0,254.5,-0.5,608
2024-05-16,6231,1404000,369652000,258.5,270.0,255.0,260.0,5.5,1166
2024-05-17,6231,381000,99009500,261.0,263.5,257.0,261.0,1.0,346
2024-05-20,6231,712000,188454000,267.0,269.0,260.5,263.0,2.0,615
2024-05-21,6231,340000,89428500,265.5,266.0,260.5,262.0,-1.0,297
2024-05-22,6231,1931000,526033000,264.5,276.0,264.5,275.5,13.5,1572
2024-05-23,6231,1783000,488961500,277.5,279.5,267.5,277.0,1.5,1485
2024-05-24,6231,4896000,1457521000,275.0,304.5,272.0,304.5,27.5,3640
2024-05-27,6231,5843000,1842976000,308.5,326.5,300.5,322.5,18.0,4799
2024-05-28,6231,4236000,1430671500,325.0,354.5,325.0,354.5,32.0,3580
2024-05-29,6231,5979000,2182934000,361.0,379.5,356.0,360.5,6.0,4948
2024-05-30,6231,4965000,1881394500,362.0,393.5,361.0,376.0,15.5,4311
2024-05-31,6231,2269000,794979500,374.0,374.0,338.5,338.5,-37.5,1713
2024-06-03,6231,1378000,486517500,336.0,372.0,328.0,369.5,31.0,1167
2024-06-04,6231,611000,224526000,369.5,375.5,361.0,362.5,-7.0,547
2024-06-05,6231,876000,331427000,369.5,385.0,363.0,385.0,22.5,764
2024-06-06,6231,856000,328377000,393.0,396.0,368.5,386.5,1.5,758
2024-06-07,6231,400000,153064000,383.5,391.0,376.5,380.0,-6.5,356
2024-06-11,6231,610000,229928000,374.0,389.0,365.0,385.5,5.5,486
2024-06-12,6231,1018000,400321000,395.0,398.0,384.5,396.0,10.5,844
2024-06-13,6231,1046000,442255500,411.5,435.0,407.5,434.0,38.0,878
2024-06-14,6231,713000,302821000,432.0,433.5,420.0,425.0,-9.0,619
2024-06-17,6231,2348000,1000201000,425.0,445.0,410.5,422.5,-2.5,1947
2024-06-18,6231,1806000,738961500,421.5,429.0,398.0,400.0,-22.5,1514
2024-06-19,6231,1463000,596491500,403.5,419.0,398.0,398.0,-2.0,1336
2024-06-20,6231,1570000,609833500,394.0,401.5,378.0,381.5,-16.5,1338
2024-06-21,6231,1000000,381932000,378.5,388.5,374.0,383.5,2.0,834
2024-06-24,6231,723000,273857500,383.5,386.5,374.5,375.5,-8.0,576
2024-06-25,6231,1563000,605128000,377.5,398.0,367.0,395.5,20.0,1339
2024-06-26,6231,1827000,742618500,391.0,413.0,391.0,405.5,10.0,1628
2024-06-27,6231,1039000,417020500,406.0,412.0,393.0,395.5,-10.0,926
2024-06-28,6231,558000,225422000,395.0,409.5,395.0,403.0,7.5,508
2024-07-01,6231,831000,341655500,409.5,419.0,399.5,413.5,10.5,729
2024-07-02,6231,3062000,1324802500,421.5,442.5,412.0,436.5,23.0,2668
2024-07-03,6231,2284000,1018068000,442.0,457.5,436.5,440.5,4.0,2030
2024-07-04,6231,3247000,1338554500,443.0,446.0,396.5,396.5,-44.0,2750
2024-07-05,6231,2887000,1224880500,396.5,436.0,396.0,436.0,39.5,2375
2024-07-08,6231,1686000,751814000,430.0,461.0,428.0,432.5,-3.5,1446
2024-07-09,6231,2573000,1184485000,455.0,475.5,436.5,475.5,43.0,2025
2024-07-10,6231,3840000,2000557000,513.0,523.0,506.0,523.0,47.5,1798
2024-07-11,6231,692000,310227000,426.5,477.0,420.0,477.0,0.0,498
2024-07-12,6231,458000,210211500,467.0,467.0,450.0,450.0,-27.0,338
2024-07-15,6231,414000,184622500,462.5,462.5,435.0,435.0,-15.0,325
2024-07-16,6231,406000,190631500,440.0,478.5,439.0,478.5,43.5,241
2024-07-17,6231,397000,202434000,481.5,515.0,481.5,511.0,32.5,324
2024-07-18,6231,329000,165508500,497.0,524.0,482.0,499.0,-12.0,261
2024-07-19,6231,252000,123952000,495.0,499.0,486.5,487.0,-12.0,210
2024-07-22,6231,259000,120156000,487.0,487.0,461.0,466.0,-21.0,202
2024-07-23,6231,195000,91793500,477.0,484.5,465.0,468.0,2.0,151
2024-07-26,6231,359000,163201000,432.5,472.5,432.5,450.5,-17.5,263
2024-07-29,6231,1343000,570082500,440.0,456.5,405.5,405.5,-45.0,1077
2024-07-30,6231,1478000,586213000,390.0,409.0,382.0,401.5,-4.0,1210
2024-07-31,6231,1679000,704309000,402.0,436.5,391.5,410.5,9.0,1461
2024-08-01,6231,1775000,731643000,411.5,430.5,400.0,401.0,-9.5,1501
2024-08-02,6231,699000,272433500,390.0,397.5,382.0,386.0,-15.0,629
2024-08-05,6231,320000,112268000,357.5,358.0,347.5,347.5,-38.5,270
2024-08-06,6231,1605000,527544500,347.5,358.0,313.0,321.5,-26.0,1276
2024-08-07,6231,537000,184624500,320.0,353.5,320.0,353.5,32.0,459
2024-08-08,6231,1931000,700145000,353.5,380.0,348.0,357.0,3.5,1765
2024-08-09,6231,1678000,632073500,371.5,389.0,365.0,372.0,15.0,1404
2024-08-12,6231,831000,332052500,389.0,409.0,380.5,409.0,37.0,729
2024-08-13,6231,2531000,1028239500,410.0,417.5,393.0,405.5,-3.5,2180
2024-08-14,6231,2180000,927234500,416.0,437.5,416.0,424.0,18.5,1868
2024-08-15,6231,2008000,871815500,418.0,448.5,416.5,435.0,11.0,1710
2024-08-16,6231,1592000,720803500,449.5,462.0,442.0,444.5,9.5,1444
2024-08-19,6231,806000,359602000,449.5,457.0,438.5,441.0,-3.5,727
2024-08-20,6231,1287000,582519000,445.5,459.5,442.0,454.0,13.0,1103
2024-08-21,6231,1682000,758120000,459.5,465.0,433.5,437.0,-17.0,1391
2024-08-22,6231,961000,422250500,444.5,446.0,430.0,436.5,-0.5,885
2024-08-23,6231,966000,418719000,424.0,444.5,423.0,441.0,4.5,844
2024-08-26,6231,1698000,727115000,450.0,452.5,412.0,412.0,-29.0,1442
2024-08-27,6231,1897000,814826000,419.0,442.5,413.5,423.5,11.5,1598
2024-08-28,6231,797000,339543000,429.0,434.0,419.0,422.0,-1.5,757
2024-08-29,6231,1305000,558432500,417.0,443.0,414.0,436.0,14.0,1166
2024-08-30,6231,2297000,1018213000,446.0,456.0,430.0,437.5,1.5,1888
2024-09-02,6231,2740000,1255507500,443.0,468.0,443.0,455.5,18.0,2358
2024-09-03,6231,3967000,1906197000,458.0,501.0,447.5,496.5,41.0,3417
2024-09-04,6231,4877000,2344390500,471.0,505.0,457.0,463.0,-33.5,3959
2024-09-05,6231,4599000,2316323500,498.0,509.0,485.0,509.0,46.0,2737
2024-09-06,6231,6778000,3450395000,518.0,534.0,482.0,494.0,-15.0,5959
2024-09-09,6231,2393000,1156540000,481.0,498.5,472.0,476.5,-17.5,2142
2024-09-10,6231,3292000,1587723000,480.0,502.0,460.0,479.5,3.0,2912
2024-09-11,6231,3328000,1632573500,491.0,503.0,479.5,486.5,7.0,2943
2024-09-12,6231,4313000,2241028000,498.5,535.0,492.5,531.0,44.5,3459
2024-09-13,6231,3375000,1753048000,529.0,534.0,503.0,530.0,-1.0,2965
2024-09-16,6231,398000,206479000,525.0,530.0,512.0,516.0,-14.0,387
2024-09-18,6231,291000,149716000,508.0,524.0,508.0,509.0,-7.0,248
2024-09-19,6231,332000,171740000,511.0,521.0,508.0,521.0,12.0,314
2024-09-20,6231,336000,177659000,535.0,535.0,521.0,528.0,7.0,304
2024-09-23,6231,247000,131435000,534.0,535.0,521.0,535.0,7.0,224
2024-09-24,6231,241000,126324000,535.0,535.0,516.0,530.0,-5.0,229
2024-09-25,6231,218000,114800000,539.0,539.0,522.0,522.0,-8.0,199
2024-09-26,6231,315000,163768000,527.0,530.0,512.0,515.0,-7.0,282
2024-09-27,6231,302000,155376000,518.0,525.0,508.0,508.0,-7.0,270
2024-09-30,6231,320000,165876000,502.0,525.0,502.0,519.0,11.0,301
2024-10-01,6231,2363000,1242543000,520.0,546.0,502.0,511.0,-8.0,2184
2024-10-04,6231,2022000,1016421000,515.0,532.0,486.0,486.5,-24.5,1844
2024-10-07,6231,2044000,1058727500,493.0,535.0,490.0,531.0,44.5,1770
2024-10-08,6231,2234000,1136677000,525.0,536.0,490.5,517.0,-14.0,2036
2024-10-09,6231,2421000,1228428500,525.0,534.0,493.0,504.0,-13.0,2144
2024-10-11,6231,1336000,677803500,503.0,523.0,496.0,499.5,-4.5,1203
2024-10-14,6231,1082000,537858000,498.5,508.0,487.0,498.5,-1.0,973
2024-10-15,6231,2400000,1246259000,503.0,533.0,503.0,525.0,26.5,1993
2024-10-16,6231,1964000,1043120000,523.0,548.0,510.0,544.0,19.0,1729
2024-10-17,6231,3286000,1817482000,549.0,571.0,528.0,565.0,21.0,3002
2024-10-18,6231,1910000,1084192000,559.0,579.0,554.0,573.0,8.0,1726
2024-10-21,6231,2881000,1696879000,569.0,614.0,569.0,578.0,5.0,2627
2024-10-22,6231,1335000,785378000,580.0,597.0,577.0,595.0,17.0,1178
2024-10-23,6231,916000,539986000,593.0,598.0,584.0,584.0,-11.0,833
2024-10-24,6231,1663000,958871000,580.0,595.0,562.0,567.0,-17.0,1521
2024-10-25,6231,1228000,682816000,568.0,576.0,546.0,547.0,-20.0,1052
2024-10-28,6231,1016000,554422000,559.0,560.0,535.0,543.0,-4.0,883
2024-10-29,6231,839000,455636000,545.0,555.0,535.0,538.0,-5.0,763
2024-10-30,6231,1229000,665415000,541.0,558.0,529.0,530.0,-8.0,1112
2024-11-01,6231,1211000,643010000,513.0,543.0,512.0,521.0,-9.0,1056
2024-11-04,6231,883000,457143000,524.0,529.0,508.0,519.0,-2.0,791
2024-11-05,6231,595000,313399000,514.0,536.0,514.0,525.0,6.0,537
2024-11-06,6231,1581000,854618000,532.0,551.0,525.0,547.0,22.0,1398
2024-11-07,6231,1323000,715533000,549.0,549.0,533.0,544.0,-3.0,1182
2024-11-08,6231,979000,536246000,547.0,561.0,538.0,539.0,-5.0,911
2024-11-11,6231,1014000,530079000,539.0,546.0,508.0,519.0,-20.0,936
2024-11-12,6231,600000,308143000,513.0,521.0,509.0,509.0,-10.0,546
2024-11-13,6231,516000,262819000,510.0,517.0,505.0,505.0,-4.0,484
2024-11-14,6231,696000,352195000,508.0,512.0,500.0,500.0,-5.0,571
2024-11-15,6231,1142000,572679500,505.0,520.0,483.5,485.0,-15.0,1000
2024-11-18,6231,1133000,533194500,485.0,490.0,461.0,464.5,-20.5,939
2024-11-19,6231,979000,469695500,473.0,494.0,464.0,494.0,29.5,846
2024-11-20,6231,797000,395017500,494.0,502.0,487.0,495.0,1.0,716
2024-11-21,6231,474000,234342500,495.0,502.0,488.0,489.5,-5.5,426
2024-11-22,6231,422000,209701500,495.5,502.0,492.0,497.0,7.5,386
2024-11-25,6231,1436000,701093500,502.0,505.0,483.5,483.5,-13.5,796
2024-11-26,6231,797000,377814000,487.0,489.5,467.0,468.0,-15.5,668
2024-11-27,6231,346000,161924000,470.0,473.5,464.5,465.0,-3.0,307
2024-11-28,6231,471000,219410500,470.0,472.0,461.0,463.0,-2.0,387
2024-11-29,6231,522000,244456000,461.5,475.5,458.0,468.0,5.0,474
2024-12-02,6231,611000,280930000,474.0,475.0,452.0,452.0,-16.0,561
2024-12-03,6231,2145000,929001500,456.0,461.0,418.0,433.5,-18.5,1809
2024-12-04,6231,825000,365826000,435.0,449.5,435.0,446.0,12.5,762
2024-12-05,6231,866000,389316000,455.0,460.0,439.0,450.0,4.0,801
2024-12-06,6231,865000,379225500,454.0,454.0,433.0,434.0,-16.0,796
2024-12-09,6231,1004000,428237500,436.5,436.5,418.5,428.5,-5.5,935
2024-12-10,6231,571000,241693000,428.0,432.0,418.0,422.5,-6.0,526
2024-12-11,6231,959000,417541500,422.5,442.5,420.0,437.5,15.0,860
2024-12-12,6231,477000,208855500,443.5,445.0,431.0,432.0,-5.5,443
2024-12-13,6231,428000,184251500,432.0,441.0,423.0,423.0,-9.0,401
2024-12-16,6231,537000,225664500,425.0,430.0,415.0,415.0,-8.0,487
2024-12-17,6231,393000,164987000,417.0,423.5,415.0,423.5,8.5,361
2024-12-18,6231,256000,107715500,423.5,425.0,416.0,422.5,-1.0,237
2024-12-19,6231,243000,101039000,417.0,419.0,413.0,419.0,-3.5,225
2024-12-20,6231,806000,345251000,425.0,437.5,420.0,420.0,1.0,729
2024-12-23,6231,644542,268091631,427.0,431.5,406.0,408.0,-12.0,1241
2024-12-24,6231,441318,181295630,410.5,414.0,406.0,413.5,5.5,721
2024-12-25,6231,537449,218508775,415.5,415.5,402.0,402.5,-11.0,1312
2024-12-26,6231,646631,262057858,404.5,414.5,400.0,402.5,0.0,1033
2024-12-27,6231,584028,231744635,404.5,404.5,391.5,391.5,-11.0,1544
2024-12-30,6231,609053,235399158,395.0,395.0,382.0,382.5,-9.0,1367
2024-12-31,6231,663480,256954555,378.0,394.0,378.0,386.0,3.5,915
2025-01-02,6231,318749,123277381,386.5,392.0,382.5,382.5,-3.5,665
2025-01-03,6231,525276,199270128,385.0,386.5,374.0,377.0,-5.5,1147
2025-01-06,6231,1507846,554663805,380.0,381.5,360.5,369.0,-8.0,2232
2025-01-07,6231,813601,301987691,373.0,376.0,367.0,369.0,0.0,1240
2025-01-08,6231,1137779,425710819,370.0,381.0,367.0,371.0,2.0,1496
2025-01-09,6231,2241406,883890224,375.0,408.0,368.5,408.0,37.0,2998
2025-01-10,6231,5510210,2237118159,415.0,419.5,383.5,391.5,-16.5,6252
2025-01-13,6231,1885051,720258203,393.5,396.5,371.0,377.0,-14.5,2411
2025-01-14,6231,4007034,1602039193,384.5,412.0,384.5,407.0,30.0,4737
2025-01-15,6231,3869210,1548572524,413.0,420.0,388.5,394.0,-13.0,4759
2025-01-16,6231,2417116,968159601,400.0,408.0,390.5,406.0,12.0,2976
2025-01-17,6231,2860919,1137314406,409.5,410.5,384.0,384.0,-22.0,4173
2025-01-20,6231,2061058,822445693,396.0,408.0,390.0,401.0,17.0,2716
2025-01-21,6231,1390873,553114421,399.5,405.0,390.5,404.0,3.0,1984
2025-01-22,6231,1462182,589382866,408.5,410.0,397.5,401.0,-3.0,2015
2025-02-03,6231,1171801,441233069,383.5,393.5,363.5,373.0,-28.0,2427
2025-02-04,6231,2152298,832602670,377.5,406.0,363.0,398.5,25.5,3209
2025-02-05,6231,2713814,1118180995,408.0,422.5,401.0,413.5,15.0,3649
2025-02-06,6231,4233714,1845094193,416.0,452.0,412.5,439.0,25.5,6104
2025-02-07,6231,2367359,1049522428,444.0,450.0,439.5,439.5,0.5,3271
2025-02-10,6231,1914911,804442660,431.0,433.5,412.5,415.0,-24.5,3211
2025-02-11,6231,1636616,680935760,417.0,426.5,407.0,409.0,-6.0,2623
2025-02-12,6231,1253233,509328640,412.0,415.0,399.0,403.0,-6.0,2080
2025-02-13,6231,1195738,492462442,405.5,420.0,401.0,416.0,13.0,1780
2025-02-14,6231,618740,253770219,413.5,417.5,405.5,409.0,-7.0,1091
2025-02-17,6231,462445,190097689,411.0,415.0,409.0,409.5,0.5,717
2025-02-18,6231,1630211,692117343,415.5,430.5,415.0,421.5,12.0,2146
2025-02-19,6231,975793,410249790,423.0,430.0,412.5,413.5,-8.0,1641
2025-02-20,6231,820008,334811611,414.0,416.0,403.5,404.0,-9.5,1727
2025-02-21,6231,1606262,636199087,402.0,406.5,391.0,394.0,-10.0,2928
2025-02-24,6231,795441,306639092,386.0,389.0,383.0,385.0,-9.0,2106
2025-02-25,6231,776022,299909405,384.5,393.0,380.0,384.0,-1.0,1270
2025-02-26,6231,1055612,410070597,383.0,396.5,383.0,385.0,1.0,1373
2025-02-27,6231,1674445,662073087,388.5,406.0,385.5,392.5,7.5,2207
2025-03-03,6231,2262664,842398663,385.5,387.0,364.0,364.0,-28.5,4113
2025-03-04,6231,1345250,472316418,355.0,357.5,340.0,354.5,-9.5,2362
2025-03-05,6231,1410201,499223152,358.5,364.0,347.0,350.0,-4.5,2520
2025-03-06,6231,671454,236130441,353.0,355.5,347.0,352.0,2.0,1146
2025-03-07,6231,1492669,504238141,350.0,351.0,331.0,331.5,-20.5,3396
2025-03-10,6231,1094949,369128155,335.5,344.5,333.0,335.0,3.5,1489
2025-03-11,6231,1141384,366504233,322.5,329.0,314.0,329.0,-6.0,2483
2025-03-12,6231,713565,237722698,331.0,338.0,329.5,332.0,3.0,1617
2025-03-13,6231,1128568,365497354,336.5,339.0,318.0,320.5,-11.5,2026
2025-03-14,6231,896832,290931760,325.5,330.0,316.0,329.0,8.5,2293
2025-03-17,6231,503385,165612835,335.0,336.0,324.5,324.5,-4.5,3995
2025-03-18,6231,262950,85849800,332.0,332.0,324.5,326.0,1.5,636
2025-03-19,6231,495588,157915621,324.5,325.0,315.0,315.0,-11.0,1657
2025-03-20,6231,650510,206495567,320.5,321.0,315.0,318.0,3.0,1775
2025-03-21,6231,410686,131636083,318.0,324.0,316.0,321.0,3.0,2065
2025-03-24,6231,314637,99741115,325.0,325.5,312.5,312.5,-8.5,1959
2025-03-25,6231,246978,78059897,317.5,319.5,314.0,314.5,2.0,1108
2025-03-26,6231,400607,127833943,314.5,322.0,314.5,317.5,3.0,1213
2025-03-27,6231,673388,206739092,314.5,314.5,301.5,304.5,-13.0,1763
2025-03-28,6231,811486,247973973,304.5,312.0,300.5,302.0,-2.5,1155
2025-03-31,6231,1440786,407543515,287.0,291.0,277.0,279.0,-23.0,2085
2025-04-01,6231,693133,201032399,285.0,295.0,283.5,293.0,14.0,1102
2025-04-02,6231,353153,102285559,292.0,293.5,285.5,292.0,-1.0,639
2025-04-07,6231,39131,10291453,263.0,263.0,263.0,263.0,-29.0,226
2025-04-08,6231,161811,38349207,237.0,237.0,237.0,237.0,-26.0,481
2025-04-09,6231,161419,34462914,213.5,213.5,213.5,213.5,-23.5,432
2025-04-10,6231,4200458,961598618,229.0,234.0,223.0,226.5,13.0,4318
2025-04-11,6231,2887129,605690364,207.5,224.5,204.0,223.0,-3.5,3584
2025-04-14,6231,1829290,432753260,231.5,244.5,230.0,233.5,10.5,3810
2025-04-15,6231,1125079,275181875,239.0,249.0,238.0,244.5,11.0,2753
2025-04-16,6231,975493,237853613,244.5,249.5,238.5,241.0,-3.5,4338
2025-04-17,6231,1170381,275259977,241.0,244.0,227.5,243.5,2.5,1889
2025-04-18,6231,486131,117751285,241.5,244.0,240.0,243.5,0.0,606
2025-04-21,6231,574555,136008633,244.5,245.0,231.0,232.0,-11.5,1380
2025-04-22,6231,666015,156210315,230.0,240.5,227.0,232.5,0.5,1144
2025-04-23,6231,706382,171761433,241.0,246.0,240.5,242.5,10.0,934
2025-04-24,6231,559066,133996017,244.0,244.5,237.5,238.5,-4.0,2871
2025-04-25,6231,887326,219730679,245.0,253.0,244.0,248.0,9.5,1234
2025-04-28,6231,1065324,282090171,253.0,272.5,251.5,272.5,24.5,2271
2025-04-29,6231,2706822,719017999,276.0,277.5,258.5,266.5,-6.0,3326
2025-04-30,6231,1381346,360847539,268.0,270.5,254.5,256.0,-10.5,1810
2025-05-02,6231,765986,199136019,261.0,263.0,256.5,261.0,5.0,1560
2025-05-05,6231,1018300,252352710,263.0,263.5,237.0,247.0,-14.0,1928
2025-05-06,6231,509483,125870063,246.0,249.0,243.5,248.0,1.0,643
2025-05-07,6231,784290,187914603,248.5,249.5,235.0,238.0,-10.0,1558
2025-05-08,6231,479551,114714784,239.5,242.0,237.0,239.5,1.5,655
2025-05-09,6231,921361,213551109,237.0,237.5,228.5,231.5,-8.0,1333
2025-05-12,6231,976245,237955142,234.0,249.5,232.5,247.0,15.5,1304
2025-05-13,6231,829880,208993937,254.5,258.5,246.5,246.5,-0.5,2049
2025-05-14,6231,819198,204301592,250.0,254.0,246.0,247.0,0.5,1014
2025-05-15,6231,725172,175608887,247.0,248.5,239.5,240.0,-7.0,992
2025-05-16,6231,506252,120171772,241.5,241.5,235.0,235.5,-4.5,975
2025-05-19,6231,513743,118760998,235.0,235.0,229.0,229.0,-6.5,818
2025-05-20,6231,933147,211067363,232.0,232.5,222.5,226.0,-3.0,1374
2025-05-21,6231,699641,162089973,228.5,236.0,228.0,233.5,7.5,880
2025-05-22,6231,388664,88985655,232.5,232.5,226.0,230.5,-3.0,845
2025-05-23,6231,392227,89352099,233.0,233.0,225.5,225.5,-5.0,725
2025-05-26,6231,369684,82205125,225.0,225.0,221.0,223.5,-2.0,663
2025-05-27,6231,531573,117392004,223.5,226.5,218.0,219.0,-4.5,762
2025-05-28,6231,382291,84766673,223.5,226.5,217.0,219.5,0.5,570
